mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	family_contract_display_id	backend	cell_storage_id	semantic_operation_id	isa_ordinal_or_scalar	backend_outcome	backend_na_reason	backend_evidence_anchor	direct_symbol	direct_symbol_storage_id	shared_kernel_id	kernel_owner_cell_key	kernel_owner_dependency_id	kernel_batch_display_id	kernel_batch_storage_id	evidence_batch_display_id	evidence_batch_storage_id
v1	rk-v1-ccc91f29d0e3f45a142f851b0c3d909d45cae372b28e3a898c4cb679e98f8b5a	39	17	FC-v1-latin1-source	archsimd	cell-v1-25abf158fb26f54db5a883ca660bb96e2685ea87d566c7a55adf3b3355038413	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		simd/archsimd Go 1.26.5:FC-v1-latin1-source audit row; required primitives: u8→u16/u32 widening, endian stores, UTF-8 pack/shuffle, high-bit masks, lane count; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	utf8LengthFromLatin1Archsimd	symbol-v1-fb5af65ad3e0a852394aa67a6f042ee93c0b7e936664553c6a7c420c0823d85a	shared-kernel-v1-9ed4350d8f88122f66b43377df2ff7ba09a3d40af2abb2c5b3194b1045b33ac3	cell-v1-25abf158fb26f54db5a883ca660bb96e2685ea87d566c7a55adf3b3355038413		KB-v1-FC-v1-latin1-source-archsimd-01	batch-v1-72699fa8fef8882caffb5622bcf6fa060a5990a2899736b025c8c29b48098134	EB-v1-KB-v1-FC-v1-latin1-source-archsimd-01-01	batch-v1-ce2c7b1f960bbef95d0ad388b0be8da227c5bd74ec2a6de17b4fc72e66e1dd36
v1	rk-v1-ccc91f29d0e3f45a142f851b0c3d909d45cae372b28e3a898c4cb679e98f8b5a	39	17	FC-v1-latin1-source	neon	cell-v1-f329814481fe8b248ff678cdeaf2454446d0dbb4b95f4696e323ad7fb6cbfa87	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1652;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/implementation.cpp	utf8LengthFromLatin1NEON	symbol-v1-09aa752b47b12002ec7a2db5750e30e84adaceb41ce0032e44f10d331c11a2e6	shared-kernel-v1-008e42204a6c39444dda385b2b80e52dc3aa8885c3fc479d109a520d87c9ff7f	cell-v1-f329814481fe8b248ff678cdeaf2454446d0dbb4b95f4696e323ad7fb6cbfa87		KB-v1-FC-v1-latin1-source-neon-01	batch-v1-cb58e8202ae796f309ab5dab2bda493703aa214531578f15d992d01d1f4c2411	EB-v1-KB-v1-FC-v1-latin1-source-neon-01-01	batch-v1-4983253de6a32620981f8d639b5f5561155a23df14f5e451e5d9fdb63afa66c1
v1	rk-v1-b49d470815894b085d642762d5b3a1ad667728592f31fd09fc419550dd0ce3c4	40	75	FC-v1-utf16-source	westmere	cell-v1-7eb7104f75c1e49cf210140d18ec140a3c1af6b2c68641145d4846459fe8a4e0	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1797									
v1	rk-v1-b49d470815894b085d642762d5b3a1ad667728592f31fd09fc419550dd0ce3c4	40	75	FC-v1-utf16-source	haswell	cell-v1-6a0ac172a11390f71e7450ca40f4ade3c482367bf3a53f07d051073638b5ed10	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1797									
v1	rk-v1-b49d470815894b085d642762d5b3a1ad667728592f31fd09fc419550dd0ce3c4	40	75	FC-v1-utf16-source	archsimd	cell-v1-fc4095d46be5c6653b2db2e0f1f8034a2cf4a68586efe212f81de9f292797e6a	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1797									
v1	rk-v1-b49d470815894b085d642762d5b3a1ad667728592f31fd09fc419550dd0ce3c4	40	75	FC-v1-utf16-source	neon	cell-v1-801d4865be9c094c4b6d03d7d8e1907f5e6de940008aa274f704fdecfb3d148c	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1797									
v1	rk-v1-c0a1790e10f929d2da5a660038c61e87dbe1756f0b8952323bbc077e6d6da6e9	41	81	FC-v1-utf16-source	westmere	cell-v1-46f6239139d035131961cae45ec2de63ae850acf8af7c73eb70208c411000fc8	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	composite_wrapper_delegates_accelerated_core	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1836;dependency:ConvertUTF16ToUTF8									
v1	rk-v1-c0a1790e10f929d2da5a660038c61e87dbe1756f0b8952323bbc077e6d6da6e9	41	81	FC-v1-utf16-source	haswell	cell-v1-9165e77afa579ed2fa507ab1dd225b8bf92bf5bc7c591486628e09ffe145b0e0	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	composite_wrapper_delegates_accelerated_core	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1836;dependency:ConvertUTF16ToUTF8									
v1	rk-v1-c0a1790e10f929d2da5a660038c61e87dbe1756f0b8952323bbc077e6d6da6e9	41	81	FC-v1-utf16-source	archsimd	cell-v1-0cc12d75367a824e140b8947ba047eee7cd53f9ade6426708d74b8024469b886	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	composite_wrapper_delegates_accelerated_core	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1836;dependency:ConvertUTF16ToUTF8									
v1	rk-v1-c0a1790e10f929d2da5a660038c61e87dbe1756f0b8952323bbc077e6d6da6e9	41	81	FC-v1-utf16-source	neon	cell-v1-e687e3e2eede2ae5d96e3df0e8c1b1256edad2d90c6179ecbaab524d112e9fc7	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	not_applicable	composite_wrapper_delegates_accelerated_core	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1836;dependency:ConvertUTF16ToUTF8									
v1	rk-v1-537366817c1195ad370ade56f6d7715c7b2d7c260bd6e5048ee8aeced4360ed4	42	77	FC-v1-utf16-source	westmere	cell-v1-712c115d6a0ce0c8d9dbc554a7e0ccb9423f20b370a29fa8537f83c852cc94fb	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1889									
v1	rk-v1-537366817c1195ad370ade56f6d7715c7b2d7c260bd6e5048ee8aeced4360ed4	42	77	FC-v1-utf16-source	haswell	cell-v1-87684566f793fd21a26c7c1cd6b04f43567da4603cf5272a57c05e2166ff58e9	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1889									
v1	rk-v1-537366817c1195ad370ade56f6d7715c7b2d7c260bd6e5048ee8aeced4360ed4	42	77	FC-v1-utf16-source	archsimd	cell-v1-6eea99eef6b4416ad6b920119bf0a4e02e2c09c3fe3c5cc6859d0f85ef5068e5	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1889									
v1	rk-v1-537366817c1195ad370ade56f6d7715c7b2d7c260bd6e5048ee8aeced4360ed4	42	77	FC-v1-utf16-source	neon	cell-v1-d30701407f515a94c15f810fa1b1c037adc2efaf92ff7fa24a13f7edd5e3488d	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1889									
v1	rk-v1-7716c248a78131c1cd2d7d71a4b63de0f648a598ca7a2a6e1dc342bbff3d295d	43	35	FC-v1-utf16-source	westmere	cell-v1-7675a1015ce4a597aa5aee745821c024068602dbcd70aa38c83eb046feb8ff08	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1926;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_latin1.cpp	convertUTF16LEToLatin1Westmere	symbol-v1-ecc794e9eb40037cc52b438019cb69f12978e66b750830a37d93c6b817df973e	shared-kernel-v1-c3ab71095807f1888f358bfd79b79ce7eda7f5459e6115804d3c395acfde52b0	cell-v1-7675a1015ce4a597aa5aee745821c024068602dbcd70aa38c83eb046feb8ff08		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-7716c248a78131c1cd2d7d71a4b63de0f648a598ca7a2a6e1dc342bbff3d295d	43	35	FC-v1-utf16-source	haswell	cell-v1-56f8c07d09156934d94b957df6e45a5a31bc93855fd2826fffa77a2fef24128a	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1926;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_latin1.cpp	convertUTF16LEToLatin1Haswell	symbol-v1-fa70d753b961ef90ad9b0be323bee07d540b7ea46e1bccb0530ee73a1602b49d	shared-kernel-v1-43f20751aff4691528a8c6b554d9d24c073df2f4c4cff01c115db581a67d4aed	cell-v1-56f8c07d09156934d94b957df6e45a5a31bc93855fd2826fffa77a2fef24128a		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
v1	rk-v1-7716c248a78131c1cd2d7d71a4b63de0f648a598ca7a2a6e1dc342bbff3d295d	43	35	FC-v1-utf16-source	archsimd	cell-v1-f40166c34e0d9e9232d7b72024e5a38cb047b5c875d89824e178540a46fce2bc	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16LEToLatin1Archsimd	symbol-v1-4a0a34781a0bdefe39429a8d73a30a765a6d9b57d64451ce111a0ea73b5ce0a0	shared-kernel-v1-c537e86b91925cba65875b2a4f14bf3921173b4fe683d6a96323a45c5d25f68e	cell-v1-f40166c34e0d9e9232d7b72024e5a38cb047b5c875d89824e178540a46fce2bc		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-01	batch-v1-0d68e73cdddaabe90fbe7b199b018380cbac81a1df306534babecd5d486f8213
v1	rk-v1-7716c248a78131c1cd2d7d71a4b63de0f648a598ca7a2a6e1dc342bbff3d295d	43	35	FC-v1-utf16-source	neon	cell-v1-a3a2e2b087e7d3559640c927b7010dfe52ec9f32fe5971cf045106f3691cf11f	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1926;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_latin1.cpp	convertUTF16LEToLatin1NEON	symbol-v1-3fb1762980d494b7dcb413e7e3d15b51d7e71067c3d1abd15000282a6d80ebe9	shared-kernel-v1-8e3aa384f4a26beb2b050b6a6877262e5ce1785e26335f06ea7c3632928521a0	cell-v1-a3a2e2b087e7d3559640c927b7010dfe52ec9f32fe5971cf045106f3691cf11f		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-71f7396be385d439d54861f766e76c521912196952506b08b0645c190047c081	44	36	FC-v1-utf16-source	westmere	cell-v1-d03a2b223e25d40e95bba2646ba5b9f62a7bd999d9c655da614f69719c9ebe87	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1961;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_latin1.cpp	convertUTF16BEToLatin1Westmere	symbol-v1-8007667d2e17a35c2e9e631c584d49b16beaa9b87f6e4409db19d3aa89cabad3	shared-kernel-v1-83d997ab1fbef67a366bbee1bc69c240afb7c6579a114b9413596cbd854aea75	cell-v1-d03a2b223e25d40e95bba2646ba5b9f62a7bd999d9c655da614f69719c9ebe87		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-71f7396be385d439d54861f766e76c521912196952506b08b0645c190047c081	44	36	FC-v1-utf16-source	haswell	cell-v1-892904a7909bf9aa7006f1a1b467581a24f7092054bdabc840fbd9e8bce5c92a	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1961;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_latin1.cpp	convertUTF16BEToLatin1Haswell	symbol-v1-5d94dabe0cf12b520e79786fb295d5295f6ed80c8ecce2ea9bdd38fa6f832bf1	shared-kernel-v1-bda3d158c51dd6e30d2d67019d116dd1c7f3474d82b0e68d2458ddf300b94a85	cell-v1-892904a7909bf9aa7006f1a1b467581a24f7092054bdabc840fbd9e8bce5c92a		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
v1	rk-v1-71f7396be385d439d54861f766e76c521912196952506b08b0645c190047c081	44	36	FC-v1-utf16-source	archsimd	cell-v1-8500838ba90b4adabba6a51135ef9da02a7274bf035fa9f53308add082095747	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16BEToLatin1Archsimd	symbol-v1-446bc0b94cf543ee28df3fa22e2b4b75cb10231dc9a3323b6ffee098b1a217c9	shared-kernel-v1-462ffed3707a777492d21a85b66264ddc3e66bbea109faa40209006ca0783f5b	cell-v1-8500838ba90b4adabba6a51135ef9da02a7274bf035fa9f53308add082095747		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-01	batch-v1-0d68e73cdddaabe90fbe7b199b018380cbac81a1df306534babecd5d486f8213
v1	rk-v1-71f7396be385d439d54861f766e76c521912196952506b08b0645c190047c081	44	36	FC-v1-utf16-source	neon	cell-v1-143d7b4e7c9f2c6f635bbaa486c4d69ecb09dd8bd7924042893032e7891b8d12	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	13	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1961;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_latin1.cpp	convertUTF16BEToLatin1NEON	symbol-v1-0449c331e438f1cf89c678ecc487b0d38c6e567f476d581c6152e43c1d67df70	shared-kernel-v1-b925c964903c2c7ff5546ada19d01a864ca1ebc7f92e0f5b568046f2361b2a56	cell-v1-143d7b4e7c9f2c6f635bbaa486c4d69ecb09dd8bd7924042893032e7891b8d12		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-4e43ea60f21bf753f7e58b261fba08055ad93bf8527bdbe9c0c3f89e42ea879a	45	49	FC-v1-utf16-source	westmere	cell-v1-2fdfe86498e6a32cd63be550fd6cfaff8b9c4ff930571a05dc2cc7be73257cb9	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1998;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf8.cpp	convertUTF16LEToUTF8Westmere	symbol-v1-a15cbab768be187c32c9300baeb994355498c90d2279516bebbac7b873a69f35	shared-kernel-v1-dab7c2a6aec0c61dde49aff6d294105b5c7c93ee39d717b8d2651acd719f72e4	cell-v1-2fdfe86498e6a32cd63be550fd6cfaff8b9c4ff930571a05dc2cc7be73257cb9		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-02	batch-v1-f507acb68feacd62d95656066632ef952e03dd5219eea2a940dc00d4b9121fd5
v1	rk-v1-4e43ea60f21bf753f7e58b261fba08055ad93bf8527bdbe9c0c3f89e42ea879a	45	49	FC-v1-utf16-source	haswell	cell-v1-2aa70d9f214ea94eab56603b116fbd2f38ffa76959b93d0b512ea24d104c3ac0	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1998;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf8.cpp	convertUTF16LEToUTF8Haswell	symbol-v1-09e4d576b1f0281f0ef477b03e31791666c47bca49676bd1a7752d96f7da2a5c	shared-kernel-v1-6b28a5c809208f575df9731ae6388ee3038bb4dfd4ec2e2498ac1a857d575ab2	cell-v1-2aa70d9f214ea94eab56603b116fbd2f38ffa76959b93d0b512ea24d104c3ac0		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-02	batch-v1-98ce94838986347a0192dd207ffec4826ffe3995a50592d7a39a9d2d3dd0a69c
v1	rk-v1-4e43ea60f21bf753f7e58b261fba08055ad93bf8527bdbe9c0c3f89e42ea879a	45	49	FC-v1-utf16-source	archsimd	cell-v1-c6c082c43083abff01e21002804e1e551e92f7c52611e0697e4b1430375b2042	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16LEToUTF8Archsimd	symbol-v1-b9500209b5f51c9823133943f520d2ad81648b45442e23405aa7f67ec66b038b	shared-kernel-v1-59028569d066aa38c6858f372b4949183c63915d83f5dd53af5a1bda54c80cf5	cell-v1-c6c082c43083abff01e21002804e1e551e92f7c52611e0697e4b1430375b2042		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-02	batch-v1-59ed42e04d5b82c09e6d48103e34a0c2570bffa356bef821923a7f1300fb87cb
v1	rk-v1-4e43ea60f21bf753f7e58b261fba08055ad93bf8527bdbe9c0c3f89e42ea879a	45	49	FC-v1-utf16-source	neon	cell-v1-bbbf2470b60a53f3252412f4d24c7f534b0e19fbfd4f9b3d3ebf6fe3832001b1	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:1998;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf8.cpp	convertUTF16LEToUTF8NEON	symbol-v1-4680d308b1628a4993911ec1cbf0562e60f706c99fcf3c128f2e05f1e65c5016	shared-kernel-v1-f09640aa8f7b48048e0554bad07dcc3c4112096f1288f003c26ef1f36289cfbc	cell-v1-bbbf2470b60a53f3252412f4d24c7f534b0e19fbfd4f9b3d3ebf6fe3832001b1		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-02	batch-v1-32db806ac4e31411241ece9c1e72b8ce0f36a478de342786a87b81b80e5ce7cc
v1	rk-v1-521d662c032927cd6ad9fdcadd43d12ddfaea74b4e341ab9ba1ab88281249170	46	50	FC-v1-utf16-source	westmere	cell-v1-4b0374059940dabd9f6a1b7dbe4a2f6dfaa9412d776a8c8b1eea331bb8e4037e	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2034;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf8.cpp	convertUTF16BEToUTF8Westmere	symbol-v1-23331c8412fd5b7b3791e852460a3d1bda31a0c1236e14a4ae1a764e1bda7cd4	shared-kernel-v1-a730b45c12332835ed46735d10fa7ac6781fb547cfa65e924f6f43ce1f3b5328	cell-v1-4b0374059940dabd9f6a1b7dbe4a2f6dfaa9412d776a8c8b1eea331bb8e4037e		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-02	batch-v1-f507acb68feacd62d95656066632ef952e03dd5219eea2a940dc00d4b9121fd5
v1	rk-v1-521d662c032927cd6ad9fdcadd43d12ddfaea74b4e341ab9ba1ab88281249170	46	50	FC-v1-utf16-source	haswell	cell-v1-7c877c7efb425bf5fc53b89de2fe42b7814e461da493058c437ec7af0ff2431d	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2034;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf8.cpp	convertUTF16BEToUTF8Haswell	symbol-v1-cffbca509e05fb2a2359888b5ecf6cc9e356a737c8afbcfd5a73f4c7cbd69038	shared-kernel-v1-fd282ed21db6028887ca8b3a7d79b21f76bfcede641e4fcd196c0fe309ec92ec	cell-v1-7c877c7efb425bf5fc53b89de2fe42b7814e461da493058c437ec7af0ff2431d		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-02	batch-v1-98ce94838986347a0192dd207ffec4826ffe3995a50592d7a39a9d2d3dd0a69c
v1	rk-v1-521d662c032927cd6ad9fdcadd43d12ddfaea74b4e341ab9ba1ab88281249170	46	50	FC-v1-utf16-source	archsimd	cell-v1-a65f3dafb2fc0f4833ce955d079df161abe424dcc867350a51eb212355283a58	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	14	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16BEToUTF8Archsimd	symbol-v1-d7a8dc4eb90918ae586106f4c20d560451b0e1d19b2d012de38dab2b32470f28	shared-kernel-v1-d2411ad923c614b4465ae262de5702f7afd9fe2d3b5dfb4ea33c646e924d6d91	cell-v1-a65f3dafb2fc0f4833ce955d079df161abe424dcc867350a51eb212355283a58		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-02	batch-v1-59ed42e04d5b82c09e6d48103e34a0c2570bffa356bef821923a7f1300fb87cb
